sweep_id,dataset,model,model_hidden_layers,loss,id,validation_accuracy,parameter_1_name,parameter_1_value,parameter_2_name,parameter_2_value,test_accuracy
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,1,0.912118434906006,loss_alpha,-0.05906725251575495,estimator_reg_coef_value,1.726008821074044,0.889916718006134
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,2,0.9056429266929626,loss_alpha,-0.01008571213750109,estimator_reg_coef_value,2.241687665169529,0.8936170339584351
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,3,0.9056429266929626,loss_alpha,-0.05474681788801361,estimator_reg_coef_value,0.7884947578287674,0.8945420980453491
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,4,0.9047178626060486,loss_alpha,-0.01528417812709948,estimator_reg_coef_value,2.285553090988938,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,5,0.9047178626060486,loss_alpha,-0.015870277759311713,estimator_reg_coef_value,1.1662511535628053,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,6,0.9037927985191344,loss_alpha,-0.013609791348582978,estimator_reg_coef_value,1.1179578316970653,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,7,0.9037927985191344,loss_alpha,-0.014800950066847562,estimator_reg_coef_value,1.9524605588582145,0.8936170339584351
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,8,0.9037927985191344,loss_alpha,-0.01277883473852648,estimator_reg_coef_value,1.6944020103445585,0.8945420980453491
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,9,0.9037927985191344,loss_alpha,-0.07217891805640964,estimator_reg_coef_value,1.6805602619911562,0.8815911412239075
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,10,0.9028677344322203,loss_alpha,-0.10554334146366108,estimator_reg_coef_value,2.286655258391923,0.8871415257453918
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,11,0.9028677344322203,loss_alpha,-0.053891310590610475,estimator_reg_coef_value,0.5590703816411458,0.8880665898323059
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,12,0.9028677344322203,loss_alpha,-0.014788759445073851,estimator_reg_coef_value,0.22187176131581457,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,13,0.9028677344322203,loss_alpha,-0.01624016584725485,estimator_reg_coef_value,0.5362916894354073,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,14,0.9028677344322203,loss_alpha,-0.03819833153593588,estimator_reg_coef_value,1.655003858429544,0.8797409534454346
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,15,0.9028677344322203,loss_alpha,-0.010769678508091074,estimator_reg_coef_value,0.2701933076477102,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,16,0.9019426703453064,loss_alpha,-0.011240461659942746,estimator_reg_coef_value,0.49073593404322946,0.9000924825668335
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,17,0.9019426703453064,loss_alpha,-0.013579757740730614,estimator_reg_coef_value,0.6628785393203458,0.8945420980453491
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,18,0.9019426703453064,loss_alpha,-0.06373078550751632,estimator_reg_coef_value,1.2672151010967343,0.8917669057846069
2xqkk4cv,phomene,bmlp,"[150, 1000, 150, 30]",scfe_regularization,19,0.9019426703453064,loss_alpha,-0.026966111030343964,estimator_reg_coef_value,0.2527416928285442,0.8917669057846069
