sweep_id,dataset,model,model_hidden_layers,loss,id,validation_accuracy,parameter_1_name,parameter_1_value,parameter_2_name,parameter_2_value,test_accuracy
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,16,0.6732824444770813,loss_alpha,-0.8542234000511857,estimator_reg_coef_value,2.1756652214403887,0.6493902206420898
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,17,0.6732824444770813,loss_alpha,-0.527505510372952,estimator_reg_coef_value,0.9765886391459754,0.6478658318519592
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,18,0.6732824444770813,loss_alpha,-0.5622101999890194,estimator_reg_coef_value,1.4334150734180873,0.6143292784690857
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,19,0.6717557311058044,loss_alpha,-0.6937777719335969,estimator_reg_coef_value,2.2072129982584263,0.605182945728302
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,20,0.6717557311058044,loss_alpha,-0.5363596907448944,estimator_reg_coef_value,1.2311607506717208,0.5960366129875183
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,21,0.6717557311058044,loss_alpha,-0.39194907969727166,estimator_reg_coef_value,0.6009186544687761,0.6143292784690857
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,22,0.6717557311058044,loss_alpha,-0.1507515712124895,estimator_reg_coef_value,1.255744951980068,0.6341463327407837
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,23,0.6717557311058044,loss_alpha,-0.7506630185368549,estimator_reg_coef_value,2.0331619466136206,0.6265243887901306
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,24,0.6702290177345276,loss_alpha,-0.7888188435721366,estimator_reg_coef_value,2.09466773978869,0.625
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,25,0.6702290177345276,loss_alpha,-0.1394983030668394,estimator_reg_coef_value,1.3825094900263355,0.6265243887901306
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,26,0.6687023043632507,loss_alpha,-0.08601278911740484,estimator_reg_coef_value,0.1657834237261982,0.5990853905677795
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,27,0.6687023043632507,loss_alpha,-0.8104338405641107,estimator_reg_coef_value,1.919181868869983,0.6615853905677795
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,28,0.6687023043632507,loss_alpha,-0.5891724585398402,estimator_reg_coef_value,2.1421196289164177,0.605182945728302
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,29,0.6687023043632507,loss_alpha,-0.05324826951968531,estimator_reg_coef_value,0.625004729430736,0.6143292784690857
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,30,0.6687023043632507,loss_alpha,-0.8813073736418809,estimator_reg_coef_value,2.0657376221566346,0.6661585569381714
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,31,0.6687023043632507,loss_alpha,-0.04908726544671427,estimator_reg_coef_value,1.3828727405490115,0.6173780560493469
ujgiffaz,water,bmlp,"[100,30]",scfe_regularization,32,0.6687023043632507,loss_alpha,-0.629629299888468,estimator_reg_coef_value,1.140027750287376,0.667682945728302
