sweep_id,dataset,model,model_hidden_layers,loss,id,validation_accuracy,parameter_1_name,parameter_1_value,parameter_2_name,parameter_2_value,test_accuracy
ohatjomy,water,bmlp,"[100,30]",normal,2,0.694656491279602,trainer_callbacks_early_stop_enable,True,trainer_callbacks_patience,110,0.6661585569381714
