sweep_id,dataset,model,model_hidden_layers,loss,id,validation_accuracy,parameter_1_name,parameter_1_value,test_accuracy
zjm4n4cg,higgs_reduced,bmlp,"[150, 1000, 150, 30]",l2normal,1,0.47064998745918274,loss_alpha,0.8518762794464526,0.47064998745918274
zjm4n4cg,higgs_reduced,bmlp,"[150, 1000, 150, 30]",l2normal,2,0.47064998745918274,loss_alpha,0.9964084367305146,0.47064998745918274
