sweep_id,dataset,model,model_hidden_layers,loss,id,validation_accuracy,parameter_1_name,parameter_1_value,parameter_2_name,parameter_2_value,test_accuracy
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,13,0.720674991607666,loss_alpha,-0.4454048623988211,estimator_reg_coef_value,2.0773440703017783,0.7267000079154968
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,14,0.7206500172615051,loss_alpha,-0.43720981538345827,estimator_reg_coef_value,1.941815704206847,0.7301750183105469
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,15,0.7205749750137329,loss_alpha,-0.49182715807103394,estimator_reg_coef_value,2.158114075050231,0.7281249761581421
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,16,0.7203750014305115,loss_alpha,-0.4663314627662723,estimator_reg_coef_value,1.829130638972415,0.7319999933242798
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,17,0.7203249931335449,loss_alpha,-0.5098360260402556,estimator_reg_coef_value,2.2791821140396804,0.7290250062942505
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,18,0.720300018787384,loss_alpha,-0.32005965847374207,estimator_reg_coef_value,0.9220730959784654,0.7287999987602234
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,19,0.7202500104904175,loss_alpha,-0.32754966875640457,estimator_reg_coef_value,1.192552897100892,0.7323750257492065
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,20,0.7202249765396118,loss_alpha,-0.4364264999066031,estimator_reg_coef_value,1.867511625340093,0.7305999994277954
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,21,0.7201499938964844,loss_alpha,-0.4764711895005975,estimator_reg_coef_value,2.271012153325869,0.7296000123023987
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,22,0.7200499773025513,loss_alpha,-0.5416215307436274,estimator_reg_coef_value,2.28762019137277,0.7297499775886536
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,23,0.7200499773025513,loss_alpha,-0.4314516153012975,estimator_reg_coef_value,2.043918822767945,0.7275000214576721
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,24,0.7199249863624573,loss_alpha,-0.44332615508259865,estimator_reg_coef_value,1.6987970983877438,0.7286249995231628
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,25,0.7199249863624573,loss_alpha,-0.5801518134478436,estimator_reg_coef_value,1.9711279113674995,0.7210500240325928
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,26,0.7198500037193298,loss_alpha,-0.3330605029812215,estimator_reg_coef_value,1.1035084709905365,0.7294999957084656
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,27,0.7197499871253967,loss_alpha,-0.4832269169014264,estimator_reg_coef_value,1.8632575142555143,0.7282500267028809
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,28,0.7197250127792358,loss_alpha,-0.5003690376759609,estimator_reg_coef_value,2.2355218663415855,0.729324996471405
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,29,0.7196999788284302,loss_alpha,-0.3884895461901967,estimator_reg_coef_value,1.289269554014517,0.7264999747276306
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,30,0.7196249961853027,loss_alpha,-0.4791022352136365,estimator_reg_coef_value,2.0526669607488333,0.7320749759674072
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,31,0.7196249961853027,loss_alpha,-0.3887870826319988,estimator_reg_coef_value,1.6714399171381948,0.7318000197410583
oyfp182c,higgs_reduced,bmlp,"[150, 1000, 150, 30]",scfe_regularization,32,0.7193250060081482,loss_alpha,-0.4732006997066398,estimator_reg_coef_value,1.701806544678724,0.7264750003814697
